"Date","Price","Open","High","Low","Vol.","Change %"
"07/09/2024","26.50","26.60","27.10","26.50","313.90K","-1.12%"
"07/08/2024","26.80","26.90","27.20","26.60","251.84K","0.37%"
"07/07/2024","26.70","26.30","26.80","26.20","111.51K","1.52%"
"07/04/2024","26.30","26.30","26.40","26.00","180.67K","1.15%"
"07/03/2024","26.00","26.10","26.10","25.80","123.68K","0.00%"
"07/02/2024","26.00","26.20","26.20","25.80","66.30K","0.39%"
"06/30/2024","25.90","26.20","26.20","25.80","94.52K","-0.38%"
"06/27/2024","26.00","26.00","26.00","25.80","354.14K","0.00%"
"06/26/2024","26.00","25.90","26.00","25.80","394.22K","0.78%"
"06/25/2024","25.80","25.90","25.90","25.60","94.82K","0.39%"
"06/24/2024","25.70","26.10","26.10","25.50","131.06K","-0.77%"
"06/23/2024","25.90","26.00","26.00","25.70","420.35K","0.00%"
"06/20/2024","25.90","25.10","26.10","25.10","52.24K","0.78%"
"06/19/2024","25.70","25.50","25.80","25.50","10.60K","1.18%"
"06/13/2024","25.40","25.50","25.90","25.00","430.93K","-0.78%"
"06/12/2024","25.60","26.00","26.00","25.50","235.66K","-0.78%"
"06/11/2024","25.80","26.00","26.00","25.50","29.84K","1.57%"
"06/10/2024","25.40","26.00","26.00","25.30","91.57K","-1.93%"
"06/09/2024","25.90","26.20","26.20","25.50","46.19K","-0.77%"
"06/06/2024","26.10","25.90","26.10","25.10","282.76K","1.56%"
"06/05/2024","25.70","25.40","25.80","25.30","47.83K","1.58%"
"06/04/2024","25.30","25.20","25.90","24.90","333.41K","-0.39%"
"06/03/2024","25.40","25.70","25.70","25.20","373.28K","-0.39%"
"06/02/2024","25.50","26.00","26.00","25.40","332.24K","-0.39%"
"05/30/2024","25.60","26.20","26.20","25.60","315.87K","-1.54%"
"05/29/2024","26.00","26.20","26.20","25.80","231.14K","0.00%"
"05/28/2024","26.00","26.00","26.20","25.90","267.93K","0.00%"
"05/27/2024","26.00","25.80","26.10","25.80","247.90K","-0.38%"
"05/26/2024","26.10","26.00","26.10","25.30","467.72K","1.16%"
"05/23/2024","25.80","26.00","26.00","25.70","357.86K","-0.77%"
"05/21/2024","26.00","26.00","26.00","25.80","480.97K","0.00%"
"05/20/2024","26.00","25.50","26.00","25.40","243.88K","0.39%"
"05/19/2024","25.90","25.70","26.00","25.20","101.78K","0.39%"
"05/16/2024","25.80","26.00","26.80","25.80","505.95K","-2.64%"
"05/15/2024","26.50","26.90","26.90","26.40","198.85K","-0.75%"
"05/14/2024","26.70","26.60","26.90","26.40","258.65K","0.75%"
"05/13/2024","26.50","26.90","26.90","26.20","26.44K","0.38%"
